problem,family,algorithm,trial,seed,budget,evaluations,best_value,runtime_seconds
Routing-Dense-14,graph-routing,PSO,7,173033,1000,1000,38.97004972675037,0.05220480000025418
Routing-Dense-14,graph-routing,PSO,8,173034,1000,1000,38.20717097777302,0.0617365999996764
Routing-Dense-14,graph-routing,PSO,9,173035,1000,1000,37.99514192076514,0.05153680000057648
Routing-Dense-14,graph-routing,PSO,10,173036,1000,1000,37.996312684984105,0.050591399999575515
Routing-Dense-14,graph-routing,PSO,11,173037,1000,1000,37.986673821447894,0.05443540000032954
Routing-Dense-14,graph-routing,PSO,12,173038,1000,1000,38.25030092381372,0.14159879999988334
Routing-Dense-14,graph-routing,PSO,13,173039,1000,1000,38.85889949380124,0.10813019999932294
Routing-Dense-14,graph-routing,PSO,14,173040,1000,1000,38.903509386738705,0.14414159999978438
Routing-Dense-14,graph-routing,PSO,15,173041,1000,1000,37.990460665096904,0.06558440000026167
Routing-Dense-14,graph-routing,PSO,16,173042,1000,1000,38.12896344642642,0.052927599999748054
Routing-Dense-14,graph-routing,PSO,17,173043,1000,1000,37.99476751432646,0.049622200000158045
Routing-Dense-14,graph-routing,PSO,18,173044,1000,1000,38.01493601346477,0.05368650000036723
Routing-Dense-14,graph-routing,PSO,19,173045,1000,1000,37.9874483179534,0.05346559999998135
Routing-Dense-14,graph-routing,PSO,20,173046,1000,1000,38.090166365913376,0.05461349999950471
Routing-Dense-14,graph-routing,PSO,21,173047,1000,1000,38.042157222293625,0.0664982999996937
Routing-Dense-14,graph-routing,PSO,22,173048,1000,1000,38.21202918900512,0.051577000000179396
Routing-Dense-14,graph-routing,PSO,23,173049,1000,1000,38.04160758609706,0.051779399999759335
Routing-Dense-14,graph-routing,PSO,24,173050,1000,1000,38.183949273672944,0.05070449999948323
Routing-Dense-14,graph-routing,PSO,25,173051,1000,1000,45.844128931860354,0.05344119999972463
Routing-Dense-14,graph-routing,PSO,26,173052,1000,1000,45.849129756600284,0.053891599999587925
Routing-Dense-14,graph-routing,PSO,27,173053,1000,1000,38.017663975462845,0.05269930000031309
Routing-Dense-14,graph-routing,PSO,28,173054,1000,1000,37.98781141629999,0.05174689999967086
Routing-Dense-14,graph-routing,PSO,29,173055,1000,1000,38.86449132993252,0.05008590000034019
Routing-Dense-14,graph-routing,PSO,30,173056,1000,1000,37.985618018677165,0.0626561999997648
Routing-Dense-14,graph-routing,DE,1,174027,1000,1000,38.971518274452734,0.10338240000055521
Routing-Dense-14,graph-routing,DE,2,174028,1000,1000,38.91543057827417,0.1034681000001001
Routing-Dense-14,graph-routing,DE,3,174029,1000,1000,38.47205976183182,0.11056470000039553
Routing-Dense-14,graph-routing,DE,4,174030,1000,1000,38.80288420957671,0.10954099999980826
Routing-Dense-14,graph-routing,DE,5,174031,1000,1000,39.193771414092105,0.11437819999991916
Routing-Dense-14,graph-routing,DE,6,174032,1000,1000,39.2203808551214,0.104679699999906
Routing-Dense-14,graph-routing,DE,7,174033,1000,1000,38.877042702921145,0.10101089999989199
Routing-Dense-14,graph-routing,DE,8,174034,1000,1000,38.41499139726517,0.09375199999976758
Routing-Dense-14,graph-routing,DE,9,174035,1000,1000,38.66492143411278,0.10585899999932735
Routing-Dense-14,graph-routing,DE,10,174036,1000,1000,38.244421133965346,0.1450408000000607
Routing-Dense-14,graph-routing,DE,11,174037,1000,1000,38.44141030595844,0.11259750000044733
Routing-Dense-14,graph-routing,DE,12,174038,1000,1000,38.733145568900376,0.1051764000003459
Routing-Dense-14,graph-routing,DE,13,174039,1000,1000,38.15853908752962,0.10166089999984251
Routing-Dense-14,graph-routing,DE,14,174040,1000,1000,38.516705806570826,0.1098879000001034
Routing-Dense-14,graph-routing,DE,15,174041,1000,1000,38.20293909561942,0.11117430000012973
Routing-Dense-14,graph-routing,DE,16,174042,1000,1000,38.583819484611496,0.11916650000057416
Routing-Dense-14,graph-routing,DE,17,174043,1000,1000,39.46658480823361,0.08520889999999781
Routing-Dense-14,graph-routing,DE,18,174044,1000,1000,38.22226468927006,0.10268380000070465
Routing-Dense-14,graph-routing,DE,19,174045,1000,1000,38.26086291783202,0.10031970000000001
Routing-Dense-14,graph-routing,DE,20,174046,1000,1000,38.377715272184886,0.10300090000055206
Routing-Dense-14,graph-routing,DE,21,174047,1000,1000,38.74271058300611,0.09108319999995729
Routing-Dense-14,graph-routing,DE,22,174048,1000,1000,38.70096378546093,0.08877250000023196
Routing-Dense-14,graph-routing,DE,23,174049,1000,1000,38.062787113557654,0.0878936999997677
Routing-Dense-14,graph-routing,DE,24,174050,1000,1000,38.3926289271938,0.08300340000005235
Routing-Dense-14,graph-routing,DE,25,174051,1000,1000,39.22877297898724,0.14355280000017956
Routing-Dense-14,graph-routing,DE,26,174052,1000,1000,38.181079620224885,0.13420869999936258
Routing-Dense-14,graph-routing,DE,27,174053,1000,1000,38.345157935169205,0.09683089999998629
Routing-Dense-14,graph-routing,DE,28,174054,1000,1000,38.167963474634476,0.09756530000049679
Routing-Dense-14,graph-routing,DE,29,174055,1000,1000,38.14385556375142,0.10512769999968441
Routing-Dense-14,graph-routing,DE,30,174056,1000,1000,38.716014399120226,0.09412220000012894
Routing-Dense-14,graph-routing,MonteCarlo,1,175027,1000,1000,42.68882471336473,0.058545500000036554
Routing-Dense-14,graph-routing,MonteCarlo,2,175028,1000,1000,40.444113952201896,0.05997750000005908
Routing-Dense-14,graph-routing,MonteCarlo,3,175029,1000,1000,38.97254553705996,0.0656423000000359
Routing-Dense-14,graph-routing,MonteCarlo,4,175030,1000,1000,39.92467185313072,0.057905599999685364
Routing-Dense-14,graph-routing,MonteCarlo,5,175031,1000,1000,41.32978159092955,0.06321140000000014
Routing-Dense-14,graph-routing,MonteCarlo,6,175032,1000,1000,40.418089260247726,0.06012280000049941
Routing-Dense-14,graph-routing,MonteCarlo,7,175033,1000,1000,41.28110188787202,0.058967899999515794
Routing-Dense-14,graph-routing,MonteCarlo,8,175034,1000,1000,41.213793690722156,0.06223909999971511
Routing-Dense-14,graph-routing,MonteCarlo,9,175035,1000,1000,41.142564982077694,0.059675099999367376
Routing-Dense-14,graph-routing,MonteCarlo,10,175036,1000,1000,42.69335746347063,0.059500200000002224
Routing-Dense-14,graph-routing,MonteCarlo,11,175037,1000,1000,38.91022786456583,0.0592211999992287
Routing-Dense-14,graph-routing,MonteCarlo,12,175038,1000,1000,38.75865380429585,0.05808210000031977
Routing-Dense-14,graph-routing,MonteCarlo,13,175039,1000,1000,40.49331017267381,0.06263029999990977
Routing-Dense-14,graph-routing,MonteCarlo,14,175040,1000,1000,40.12094692314734,0.059240800000225136
Routing-Dense-14,graph-routing,MonteCarlo,15,175041,1000,1000,38.489273450631934,0.06418269999994664
Routing-Dense-14,graph-routing,MonteCarlo,16,175042,1000,1000,39.817746763815414,0.07215180000002874
Routing-Dense-14,graph-routing,MonteCarlo,17,175043,1000,1000,39.55623469137736,0.06122289999984787
Routing-Dense-14,graph-routing,MonteCarlo,18,175044,1000,1000,39.765176530337676,0.06214339999951335
Routing-Dense-14,graph-routing,MonteCarlo,19,175045,1000,1000,40.96486648965003,0.06779819999974279
Routing-Dense-14,graph-routing,MonteCarlo,20,175046,1000,1000,43.66880387987831,0.11566949999996723
Routing-Dense-14,graph-routing,MonteCarlo,21,175047,1000,1000,41.55926554326574,0.06965289999970992
Routing-Dense-14,graph-routing,MonteCarlo,22,175048,1000,1000,39.723551250271775,0.07638849999966624
Routing-Dense-14,graph-routing,MonteCarlo,23,175049,1000,1000,39.883649122381364,0.06235049999941111
Routing-Dense-14,graph-routing,MonteCarlo,24,175050,1000,1000,39.09901501431278,0.06386130000009871
Routing-Dense-14,graph-routing,MonteCarlo,25,175051,1000,1000,39.660181416957,0.06790620000083436
Routing-Dense-14,graph-routing,MonteCarlo,26,175052,1000,1000,39.90286528603835,0.06996390000040265
Routing-Dense-14,graph-routing,MonteCarlo,27,175053,1000,1000,41.98970109455462,0.0654101999998602
Routing-Dense-14,graph-routing,MonteCarlo,28,175054,1000,1000,42.88334613876674,0.06419920000007551
Routing-Dense-14,graph-routing,MonteCarlo,29,175055,1000,1000,40.7974806174936,0.06355399999938527
Routing-Dense-14,graph-routing,MonteCarlo,30,175056,1000,1000,43.39422863978016,0.06502399999953923
Routing-Sparse-22,graph-routing,GA,1,182027,1000,1000,138.42792951073355,0.0830947999993441
Routing-Sparse-22,graph-routing,GA,2,182028,1000,1000,138.41897045592194,0.08313120000002527
Routing-Sparse-22,graph-routing,GA,3,182029,1000,1000,138.442777202371,0.08666070000072068
Routing-Sparse-22,graph-routing,GA,4,182030,1000,1000,138.4169714614149,0.08390070000041305
Routing-Sparse-22,graph-routing,GA,5,182031,1000,1000,138.44278195450093,0.07911089999925025
Routing-Sparse-22,graph-routing,GA,6,182032,1000,1000,138.415465710868,0.08114380000006349
Routing-Sparse-22,graph-routing,GA,7,182033,1000,1000,138.42027311704697,0.07982420000007551
Routing-Sparse-22,graph-routing,GA,8,182034,1000,1000,138.42234723122374,0.08458400000017718
Routing-Sparse-22,graph-routing,GA,9,182035,1000,1000,138.42138832897695,0.09909400000015012
Routing-Sparse-22,graph-routing,GA,10,182036,1000,1000,138.41697923207943,0.09677499999997963
Routing-Sparse-22,graph-routing,GA,11,182037,1000,1000,138.4212650086127,0.09909530000004452
Routing-Sparse-22,graph-routing,GA,12,182038,1000,1000,138.42956206783927,0.09760699999969802
Routing-Sparse-22,graph-routing,GA,13,182039,1000,1000,138.42805481805064,0.09529309999925317
Routing-Sparse-22,graph-routing,GA,14,182040,1000,1000,138.43099483024616,0.09006909999970958
Routing-Sparse-22,graph-routing,GA,15,182041,1000,1000,138.42324439803912,0.08964910000031523
Routing-Sparse-22,graph-routing,GA,16,182042,1000,1000,138.4183185469349,0.09297890000016196
Routing-Sparse-22,graph-routing,GA,17,182043,1000,1000,138.4147075198933,0.09129450000000361
Routing-Sparse-22,graph-routing,GA,18,182044,1000,1000,138.42055993716718,0.0862368999996761
Routing-Sparse-22,graph-routing,GA,19,182045,1000,1000,138.42092322196964,0.08984330000021146
Routing-Sparse-22,graph-routing,GA,20,182046,1000,1000,138.4188794104395,0.08399409999947238
Routing-Sparse-22,graph-routing,GA,21,182047,1000,1000,138.42727721311564,0.08145109999986744
Routing-Sparse-22,graph-routing,GA,22,182048,1000,1000,138.41853011206808,0.08640250000007654
Routing-Sparse-22,graph-routing,GA,23,182049,1000,1000,138.4119611150644,0.08886579999943933
Routing-Sparse-22,graph-routing,GA,24,182050,1000,1000,138.41698990664443,0.0850205000006099
Routing-Sparse-22,graph-routing,GA,25,182051,1000,1000,138.43426348405796,0.09786410000015167
Routing-Sparse-22,graph-routing,GA,26,182052,1000,1000,138.44687539040325,0.08481380000011995
Routing-Sparse-22,graph-routing,GA,27,182053,1000,1000,138.4562265758494,0.09276389999922685
Routing-Sparse-22,graph-routing,GA,28,182054,1000,1000,138.43244283609394,0.20073520000005374
Routing-Sparse-22,graph-routing,GA,29,182055,1000,1000,140.93801902702978,0.15648569999939355
Routing-Sparse-22,graph-routing,GA,30,182056,1000,1000,138.42246345039632,0.11201260000052571
Routing-Sparse-22,graph-routing,PSO,1,183027,1000,1000,140.85616042825802,0.05818100000033155
Routing-Sparse-22,graph-routing,PSO,2,183028,1000,1000,138.55442788750148,0.05769640000016807
Routing-Sparse-22,graph-routing,PSO,3,183029,1000,1000,138.55447111506948,0.058693099999800324
Routing-Sparse-22,graph-routing,PSO,4,183030,1000,1000,138.42098584749448,0.05900149999979476
Routing-Sparse-22,graph-routing,PSO,5,183031,1000,1000,138.55489964895864,0.05333100000007107
Routing-Sparse-22,graph-routing,PSO,6,183032,1000,1000,138.42966516560597,0.0526134000001548
Routing-Sparse-22,graph-routing,PSO,7,183033,1000,1000,138.55473366961107,0.04524409999976342
Routing-Sparse-22,graph-routing,PSO,8,183034,1000,1000,138.43148114991473,0.0465039999999135
Routing-Sparse-22,graph-routing,PSO,9,183035,1000,1000,138.4222908246947,0.04345439999997325
Routing-Sparse-22,graph-routing,PSO,10,183036,1000,1000,138.5550302996476,0.044425500000215834
Routing-Sparse-22,graph-routing,PSO,11,183037,1000,1000,138.4415055864017,0.04492070000014792
Routing-Sparse-22,graph-routing,PSO,12,183038,1000,1000,138.55446863868156,0.06267190000016853
Routing-Sparse-22,graph-routing,PSO,13,183039,1000,1000,138.49500588732684,0.10322260000066308
Routing-Sparse-22,graph-routing,PSO,14,183040,1000,1000,140.87120435779778,0.0701349000000846
Routing-Sparse-22,graph-routing,PSO,15,183041,1000,1000,138.47254866882145,0.05459919999975682
Routing-Sparse-22,graph-routing,PSO,16,183042,1000,1000,138.44281729045676,0.050585299999511335
Routing-Sparse-22,graph-routing,PSO,17,183043,1000,1000,138.42755258643444,0.0520689000004495
Routing-Sparse-22,graph-routing,PSO,18,183044,1000,1000,138.55449346509928,0.05513280000013765
Routing-Sparse-22,graph-routing,PSO,19,183045,1000,1000,140.86256691985486,0.06410869999945135
Routing-Sparse-22,graph-routing,PSO,20,183046,1000,1000,138.41202855720317,0.062197700000069744
Routing-Sparse-22,graph-routing,PSO,21,183047,1000,1000,138.47493412596143,0.09190120000039315
Routing-Sparse-22,graph-routing,PSO,22,183048,1000,1000,138.58473612196101,0.07774489999974321
Routing-Sparse-22,graph-routing,PSO,23,183049,1000,1000,138.55488621390444,0.07740069999999832
Routing-Sparse-22,graph-routing,PSO,24,183050,1000,1000,138.5257256863724,0.06499729999995907
Routing-Sparse-22,graph-routing,PSO,25,183051,1000,1000,138.56057713673192,0.0619274000000587
Routing-Sparse-22,graph-routing,PSO,26,183052,1000,1000,138.55510056356803,0.0661921999999322
Routing-Sparse-22,graph-routing,PSO,27,183053,1000,1000,138.55505936916555,0.05486490000021149
Routing-Sparse-22,graph-routing,PSO,28,183054,1000,1000,138.51267555347818,0.05076199999984965
Routing-Sparse-22,graph-routing,PSO,29,183055,1000,1000,138.41221921894922,0.05362830000012764
Routing-Sparse-22,graph-routing,PSO,30,183056,1000,1000,138.54222334640278,0.07030070000018895
Routing-Sparse-22,graph-routing,DE,1,184027,1000,1000,138.41929305429275,0.10212659999979223
Routing-Sparse-22,graph-routing,DE,2,184028,1000,1000,138.43689241004367,0.10071680000055494
Routing-Sparse-22,graph-routing,DE,3,184029,1000,1000,138.55937686993326,0.11092699999971956
Routing-Sparse-22,graph-routing,DE,4,184030,1000,1000,138.9055452989251,0.08869109999977809
Routing-Sparse-22,graph-routing,DE,5,184031,1000,1000,138.5234857056961,0.09254440000040631
Routing-Sparse-22,graph-routing,DE,6,184032,1000,1000,138.4610710883487,0.09286160000010568
Routing-Sparse-22,graph-routing,DE,7,184033,1000,1000,138.71243904539247,0.08996449999995093
Routing-Sparse-22,graph-routing,DE,8,184034,1000,1000,138.43123368785274,0.15124289999948815
Routing-Sparse-22,graph-routing,DE,9,184035,1000,1000,138.41602286828729,0.20903090000047087
Routing-Sparse-22,graph-routing,DE,10,184036,1000,1000,138.5591708803227,0.14606879999973899
Routing-Sparse-22,graph-routing,DE,11,184037,1000,1000,142.5172419446214,0.11559080000006361
Routing-Sparse-22,graph-routing,DE,12,184038,1000,1000,138.68659569106865,0.09776529999999184
Routing-Sparse-22,graph-routing,DE,13,184039,1000,1000,138.53293436057572,0.1111510000000635
Routing-Sparse-22,graph-routing,DE,14,184040,1000,1000,138.4219174391224,0.11884890000055748
Routing-Sparse-22,graph-routing,DE,15,184041,1000,1000,138.63012811954334,0.11533299999973678
Routing-Sparse-22,graph-routing,DE,16,184042,1000,1000,138.46069859736252,0.10076420000041253
Routing-Sparse-22,graph-routing,DE,17,184043,1000,1000,138.4330810983514,0.12115410000023985
Routing-Sparse-22,graph-routing,DE,18,184044,1000,1000,138.4607312807334,0.09916830000020127
Routing-Sparse-22,graph-routing,DE,19,184045,1000,1000,138.485853600826,0.09458040000026813
Routing-Sparse-22,graph-routing,DE,20,184046,1000,1000,138.44735190352367,0.09180730000025505
Routing-Sparse-22,graph-routing,DE,21,184047,1000,1000,138.52444797124994,0.09401609999986249
Routing-Sparse-22,graph-routing,DE,22,184048,1000,1000,138.45490094206374,0.09562860000005458
Routing-Sparse-22,graph-routing,DE,23,184049,1000,1000,138.49906535142637,0.09514889999991283
Routing-Sparse-22,graph-routing,DE,24,184050,1000,1000,138.55716109606783,0.1128380999998626
Routing-Sparse-22,graph-routing,DE,25,184051,1000,1000,138.4413877862044,0.10818719999952009
Routing-Sparse-22,graph-routing,DE,26,184052,1000,1000,138.81596594626504,0.09528950000003533
Routing-Sparse-22,graph-routing,DE,27,184053,1000,1000,140.72187050454227,0.1047314000006736
Routing-Sparse-22,graph-routing,DE,28,184054,1000,1000,139.022128195646,0.09830019999935757
Routing-Sparse-22,graph-routing,DE,29,184055,1000,1000,138.44307222883148,0.09382730000015727
Routing-Sparse-22,graph-routing,DE,30,184056,1000,1000,138.4749311329305,0.10598740000023099
Routing-Sparse-22,graph-routing,MonteCarlo,1,185027,1000,1000,144.4489232097844,0.06535449999955745
Routing-Sparse-22,graph-routing,MonteCarlo,2,185028,1000,1000,144.91671577826693,0.06923559999995632
Routing-Sparse-22,graph-routing,MonteCarlo,3,185029,1000,1000,143.28173639587678,0.06690809999963676
Routing-Sparse-22,graph-routing,MonteCarlo,4,185030,1000,1000,142.29791346502577,0.06465639999987616
Routing-Sparse-22,graph-routing,MonteCarlo,5,185031,1000,1000,140.44350566655922,0.06330090000028576
Routing-Sparse-22,graph-routing,MonteCarlo,6,185032,1000,1000,144.97718087088444,0.06731279999985418
Routing-Sparse-22,graph-routing,MonteCarlo,7,185033,1000,1000,142.57680695909428,0.060039599999981874
Routing-Sparse-22,graph-routing,MonteCarlo,8,185034,1000,1000,145.2042401632613,0.06301969999913126
Routing-Sparse-22,graph-routing,MonteCarlo,9,185035,1000,1000,145.43346085234552,0.06493940000018483
Routing-Sparse-22,graph-routing,MonteCarlo,10,185036,1000,1000,142.18558951073118,0.06350959999963379
Routing-Sparse-22,graph-routing,MonteCarlo,11,185037,1000,1000,143.9030826198676,0.06442510000033508
Routing-Sparse-22,graph-routing,MonteCarlo,12,185038,1000,1000,143.4014741258622,0.06713089999993826
Routing-Sparse-22,graph-routing,MonteCarlo,13,185039,1000,1000,139.91892556155682,0.06066040000041539
Routing-Sparse-22,graph-routing,MonteCarlo,14,185040,1000,1000,142.66457561394355,0.06177819999993517
Routing-Sparse-22,graph-routing,MonteCarlo,15,185041,1000,1000,144.8967747273395,0.06783200000063516
Routing-Sparse-22,graph-routing,MonteCarlo,16,185042,1000,1000,142.0456471647796,0.07771659999980329
Routing-Sparse-22,graph-routing,MonteCarlo,17,185043,1000,1000,141.41952382528356,0.06465209999987565
Routing-Sparse-22,graph-routing,MonteCarlo,18,185044,1000,1000,144.5979968592159,0.08570980000058626
